Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-09-28,2016,9,28,Wednesday,39,2016-39,101.43,101.58,100.83,101.51,3629500,98.04,0.0005914435957776742,96.89785714285715,93.845
2016-09-29,2016,9,29,Thursday,39,2016-39,101.58,102.31,100.59,100.61,3010000,97.17,-0.008866176505834544,97.06714285714284,93.9862
2016-09-30,2016,9,30,Friday,39,2016-39,100.78,102.23,100.68,101.77,5503900,98.29,0.011529573611479327,97.18142857142857,94.166
2016-10-03,2016,10,3,Monday,40,2016-40,101.39,102.38,101.24,101.88,3696700,98.4,0.0010807487095476631,97.35285714285715,94.3248
2016-10-04,2016,10,4,Tuesday,40,2016-40,102.03,102.21,101.04,101.22,2881900,97.76,-0.006478034453736847,97.52571428571427,94.48359999999998
2016-10-05,2016,10,5,Wednesday,40,2016-40,101.32,102.67,101.32,102.4,3768100,99.09,0.013560444743630384,97.74142857142856,94.66059999999999
2016-10-06,2016,10,6,Thursday,40,2016-40,102.4,103.17,102.02,102.94,3875600,99.61,0.005273411243383874,98.00142857142858,94.84179999999998
2016-10-07,2016,10,7,Friday,40,2016-40,103.05,103.49,101.98,102.25,4225600,98.94,-0.006703053731657915,98.19142857142857,94.96600000000001
2016-10-10,2016,10,10,Monday,41,2016-41,102.7,103.37,102.55,102.65,2376500,99.33,0.003912321375710848,98.35357142857143,95.11280000000001
2016-10-11,2016,10,11,Tuesday,41,2016-41,102.54,102.63,100.82,101.35,3412900,98.07,-0.012664916933503356,98.37285714285714,95.2378
2016-10-12,2016,10,12,Wednesday,41,2016-41,101.56,101.91,101.05,101.36,3467800,98.08,9.879717934824228e-05,98.33357142857143,95.3594
2016-10-13,2016,10,13,Thursday,41,2016-41,100.75,101.49,99.78,100.65,3657400,97.4,-0.007004572535168285,98.27714285714285,95.4708
2016-10-14,2016,10,14,Friday,41,2016-41,101.1,102.2,100.81,100.88,3280200,97.62,0.002284848045228216,98.2707142857143,95.5706
2016-10-17,2016,10,17,Monday,42,2016-42,100.96,101.26,100.62,100.85,1975500,97.59,-0.0002970690283380373,98.24214285714287,95.65100000000001
2016-10-18,2016,10,18,Tuesday,42,2016-42,101.78,102.12,101.06,101.73,2623700,98.44,0.008725761177308833,98.27071428571428,95.75039999999998
2016-10-19,2016,10,19,Wednesday,42,2016-42,101.8,102.85,101.63,102.73,3305200,99.41,0.009829790670534244,98.43071428571429,95.8706
2016-10-20,2016,10,20,Thursday,42,2016-42,102.79,103.37,102.35,102.55,2945300,99.23,-0.0017519273349629882,98.49785714285714,95.99520000000001
2016-10-21,2016,10,21,Friday,42,2016-42,102.13,103.0,101.96,102.85,3018800,99.52,0.0029252339329903787,98.57785714285714,96.12099999999998
2016-10-24,2016,10,24,Monday,43,2016-43,103.15,103.92,102.96,103.19,2565600,99.85,0.003305667031893167,98.72714285714287,96.2612
2016-10-25,2016,10,25,Tuesday,43,2016-43,103.19,103.24,102.29,102.88,4869300,99.55,-0.0030038983058746638,98.76,96.3892
2016-10-26,2016,10,26,Wednesday,43,2016-43,102.56,103.46,102.53,103.22,3356000,99.88,0.003304702591327535,98.7792857142857,96.53980000000001
2016-10-27,2016,10,27,Thursday,43,2016-43,103.19,104.3,103.19,103.6,5096100,100.25,0.0036815411173405366,98.87285714285713,96.69820000000001
2016-10-28,2016,10,28,Friday,43,2016-43,105.05,107.83,104.61,106.9,9282800,103.44,0.03185312509179994,99.16642857142857,96.9266
2016-10-31,2016,10,31,Monday,44,2016-44,107.4,108.93,106.47,107.02,5820000,103.56,0.0011224653259331863,99.55857142857143,97.1584
2016-11-01,2016,11,1,Tuesday,44,2016-44,107.0,107.12,104.79,104.96,7076500,101.57,-0.01924859915453092,99.80785714285715,97.33940000000001
2016-11-02,2016,11,2,Wednesday,44,2016-44,104.28,105.0,104.0,104.0,3527500,100.64,-0.00914622214580274,100.03928571428571,97.49220000000001
2016-11-03,2016,11,3,Thursday,44,2016-44,103.52,104.46,103.51,103.78,3127300,100.42,-0.0021155004892828844,100.23928571428571,97.65519999999998
2016-11-04,2016,11,4,Friday,44,2016-44,103.9,104.43,103.03,103.03,3067200,99.7,-0.0072270189374972205,100.39,97.8026
2016-11-07,2016,11,7,Monday,45,2016-45,104.58,106.03,104.53,105.96,3067500,102.53,0.028438748091764277,100.68214285714285,97.9896
2016-11-08,2016,11,8,Tuesday,45,2016-45,105.74,106.47,105.53,105.7,2864300,102.28,-0.0024539917472063966,100.88714285714286,98.1658
2016-11-09,2016,11,9,Wednesday,45,2016-45,104.91,106.45,103.86,106.19,4775000,102.76,0.004635863547626906,101.13928571428572,98.34559999999999
2016-11-10,2016,11,10,Thursday,45,2016-45,106.66,107.14,102.45,104.5,6584300,101.12,-0.015914989184391604,101.25357142857145,98.50139999999999
2016-11-11,2016,11,11,Friday,45,2016-45,103.86,105.06,103.66,104.62,3300300,101.24,0.0011483952909228101,101.35285714285715,98.64039999999999
2016-11-14,2016,11,14,Monday,46,2016-46,105.02,105.1,100.36,101.14,7106800,97.87,-0.033263227005234874,101.23285714285714,98.7068
2016-11-15,2016,11,15,Tuesday,46,2016-46,101.38,102.99,101.38,102.48,4633100,99.17,0.013249001051295117,101.18214285714286,98.78179999999999
2016-11-16,2016,11,16,Wednesday,46,2016-46,102.43,104.0,102.43,104.0,4567900,100.64,0.014832191922045546,101.21000000000001,98.87119999999999
2016-11-17,2016,11,17,Thursday,46,2016-46,104.4,105.25,103.74,104.45,3096800,101.07,0.0043269016457918585,101.0407142857143,98.96119999999999
2016-11-18,2016,11,18,Friday,46,2016-46,104.65,105.1,104.31,104.78,3275000,101.39,0.0031593908335167953,100.88571428571429,99.09299999999999
2016-11-21,2016,11,21,Monday,47,2016-47,104.78,106.0,104.69,105.94,2650800,102.51,0.011070860944394134,100.95285714285714,99.2094
2016-11-22,2016,11,22,Tuesday,47,2016-47,106.0,106.13,104.74,105.93,4570100,102.5,-9.451662190151922e-05,101.08571428571429,99.33940000000001
2016-11-23,2016,11,23,Wednesday,47,2016-47,105.6,105.91,104.29,104.56,4952300,101.18,-0.012933105678083145,101.14,99.4562
2016-11-25,2016,11,25,Friday,47,2016-47,104.62,105.73,104.53,105.73,1566900,102.31,0.011189769198757027,101.32642857142856,99.581
2016-11-28,2016,11,28,Monday,48,2016-48,105.42,105.42,103.05,103.36,5401700,100.02,-0.022415702490493628,101.14714285714285,99.662
2016-11-29,2016,11,29,Tuesday,48,2016-48,103.68,104.37,103.34,103.82,3356600,100.46,0.0044504943150245335,101.01714285714286,99.74560000000001
2016-11-30,2016,11,30,Wednesday,48,2016-48,103.54,104.28,101.38,102.2,6889200,98.9,-0.015603931956039485,100.74142857142859,99.7824
2016-12-01,2016,12,1,Thursday,48,2016-48,102.33,102.58,99.51,100.18,5452100,96.94,-0.01976496995778876,100.44285714285714,99.7652
2016-12-02,2016,12,2,Friday,48,2016-48,100.25,101.14,99.82,101.1,3981100,97.83,0.00918337199417052,100.19928571428572,99.7492
2016-12-05,2016,12,5,Monday,49,2016-49,101.87,103.67,101.8,103.55,5427900,100.2,0.02423357502570389,100.36571428571428,99.7894
2016-12-06,2016,12,6,Tuesday,49,2016-49,103.82,103.98,101.8,102.0,4975200,98.7,-0.014968717395314912,100.33214285714284,99.8092
2016-12-07,2016,12,7,Wednesday,49,2016-49,103.02,105.57,102.62,105.25,5423500,101.85,0.03186279606120812,100.41857142857144,99.8864
2016-12-08,2016,12,8,Thursday,49,2016-49,105.18,105.49,103.86,104.82,3024700,101.43,-0.004085765263339369,100.4442857142857,99.9542
2016-12-09,2016,12,9,Friday,49,2016-49,104.81,105.1,104.0,104.41,2541000,101.03,-0.003911173237640342,100.41857142857144,100.03139999999999
2016-12-12,2016,12,12,Monday,50,2016-50,104.34,104.4,103.16,103.28,3827700,99.94,-0.010822765148042701,100.235,100.0644
2016-12-13,2016,12,13,Tuesday,50,2016-50,103.57,104.6,102.94,103.32,4297700,99.98,0.00038704030280456436,100.05499999999999,100.09599999999999
2016-12-14,2016,12,14,Wednesday,50,2016-50,102.91,104.84,102.91,103.28,3515800,99.94,-0.00038689056056473436,99.96642857142857,100.13960000000002
2016-12-15,2016,12,15,Thursday,50,2016-50,104.43,105.71,104.0,104.35,3774100,100.98,0.010360160468283697,99.87142857142858,100.17739999999999
2016-12-16,2016,12,16,Friday,50,2016-50,104.82,104.82,103.05,103.43,4659700,100.09,-0.008816389541676295,99.87642857142858,100.18700000000001
2016-12-19,2016,12,19,Monday,51,2016-51,103.7,104.2,103.45,103.54,2980900,100.19,0.001063388877805993,99.85714285714286,100.212
2016-12-20,2016,12,20,Tuesday,51,2016-51,104.05,104.56,103.15,104.54,2354400,101.16,0.009658107090508405,100.01857142857143,100.24860000000001
2016-12-21,2016,12,21,Wednesday,51,2016-51,104.48,104.97,103.9,104.17,1952500,100.8,-0.0035392727823150283,100.29428571428572,100.3032
2016-12-22,2016,12,22,Thursday,51,2016-51,104.43,104.76,103.16,104.31,2463900,100.94,0.00134389995741091,100.51642857142858,100.36040000000001
2016-12-23,2016,12,23,Friday,51,2016-51,104.3,105.16,104.01,104.71,1610700,101.32,0.003834679675033703,100.59642857142858,100.43879999999999
2016-12-27,2016,12,27,Tuesday,52,2016-52,104.9,105.64,104.7,104.8,2160700,101.41,0.0008595126401442776,100.78999999999999,100.51459999999999
2016-12-28,2016,12,28,Wednesday,52,2016-52,104.7,104.78,103.54,103.68,2552300,100.33,-0.010687097099147724,100.68142857142857,100.56939999999999
2016-12-29,2016,12,29,Thursday,52,2016-52,103.81,104.37,103.44,103.77,2858600,100.41,0.0008682795972849711,100.60857142857142,100.60880000000002
2016-12-30,2016,12,30,Friday,52,2016-52,103.86,104.06,102.98,103.25,3834700,99.91,-0.005011260063396694,100.52857142857142,100.61880000000001
2017-01-03,2017,1,3,Tuesday,01,2017-01,104.41,105.94,104.11,105.39,4711300,101.98,0.020726497227619323,100.67428571428572,100.67379999999999
2017-01-04,2017,1,4,Wednesday,01,2017-01,105.34,106.75,104.86,106.39,3299000,102.95,0.009488794444240778,100.88642857142858,100.7424
2017-01-05,2017,1,5,Thursday,01,2017-01,107.05,108.15,106.46,106.99,3262200,103.75,0.007723212330460916,101.15857142857143,100.82039999999999
2017-01-06,2017,1,6,Friday,01,2017-01,107.32,108.11,106.87,107.76,3044600,104.49,0.0071970438774346945,101.40928571428572,100.9192
2017-01-09,2017,1,9,Monday,02,2017-02,107.76,108.15,107.31,107.55,2500700,104.29,-0.0019487514154732377,101.70928571428571,101.0074
2017-01-10,2017,1,10,Tuesday,02,2017-02,107.55,108.57,106.92,107.32,3162200,104.07,-0.0021386675020204082,101.98642857142856,101.0838
2017-01-11,2017,1,11,Wednesday,02,2017-02,107.04,107.85,106.83,107.81,2499000,104.54,0.004565900722322658,102.22785714285713,101.1058
2017-01-12,2017,1,12,Thursday,02,2017-02,107.67,108.86,107.31,108.71,3288500,105.41,0.008347939149503603,102.55714285714285,101.1428
2017-01-13,2017,1,13,Friday,02,2017-02,108.63,109.4,108.53,108.7,4661900,105.4,-9.206257070248913e-05,102.87571428571428,101.21940000000001
2017-01-17,2017,1,17,Tuesday,03,2017-03,108.23,108.86,107.61,108.4,2898200,105.11,-0.0027597427743409897,103.14642857142857,101.30879999999999
2017-01-18,2017,1,18,Wednesday,03,2017-03,108.71,109.22,107.91,108.66,2652300,105.36,0.0023985121603369297,103.42857142857143,101.4076
2017-01-19,2017,1,19,Thursday,03,2017-03,108.84,109.37,108.33,108.53,1885300,105.24,-0.0011964951468234064,103.7792857142857,101.5184
2017-01-20,2017,1,20,Friday,03,2017-03,109.24,110.0,108.91,109.96,4173300,106.63,0.013176270634977394,104.22357142857143,101.6004
2017-01-23,2017,1,23,Monday,04,2017-04,109.66,109.98,109.13,109.63,3678200,106.31,-0.003001238662084682,104.68071428571429,101.681
2017-01-24,2017,1,24,Tuesday,04,2017-04,109.81,110.13,109.18,109.92,2899600,106.59,0.0026453285395560133,105.01,101.7576
2017-01-25,2017,1,25,Wednesday,04,2017-04,110.66,111.07,109.4,110.19,3848300,106.85,0.002456036221523794,105.28857142857143,101.87219999999999
2017-01-26,2017,1,26,Thursday,04,2017-04,109.97,110.32,109.0,109.38,2568700,106.06,-0.007350842104737021,105.45357142857142,101.96860000000001
2017-01-27,2017,1,27,Friday,04,2017-04,109.57,109.84,108.92,109.84,2591600,106.51,0.004205341694622833,105.59785714285714,102.14139999999999
2017-01-30,2017,1,30,Monday,05,2017-05,109.37,109.56,108.1,109.3,4304400,105.99,-0.004916010072845811,105.7192857142857,102.27780000000001
2017-01-31,2017,1,31,Tuesday,05,2017-05,105.97,107.1,105.5,106.33,6470200,103.11,-0.0271727471904758,105.6507142857143,102.32719999999999
2017-02-01,2017,2,1,Wednesday,05,2017-05,106.63,106.75,104.01,105.0,6149100,101.82,-0.012508249655307058,105.45642857142857,102.3422
2017-02-02,2017,2,2,Thursday,05,2017-05,104.92,105.49,104.61,105.14,4112000,101.95,0.001333217236328732,105.20928571428571,102.35340000000001
2017-02-03,2017,2,3,Friday,05,2017-05,106.31,107.54,105.6,106.58,7132600,103.35,0.0136959986541898,105.06285714285714,102.37020000000001
2017-02-06,2017,2,6,Monday,06,2017-06,106.58,106.62,105.69,106.59,3445100,103.36,9.375480078110954e-05,104.93785714285715,102.3874
2017-02-07,2017,2,7,Tuesday,06,2017-06,107.0,107.15,106.04,106.6,3204800,103.37,9.39674589139905e-05,104.79571428571428,102.4312
2017-02-08,2017,2,8,Wednesday,06,2017-06,106.55,106.9,105.8,106.72,2993600,103.48,0.0011256583377841078,104.67,102.45459999999999
2017-02-09,2017,2,9,Thursday,06,2017-06,106.72,107.54,106.5,107.3,2679200,104.05,0.005434773392966719,104.48571428571428,102.53519999999999
2017-02-10,2017,2,10,Friday,06,2017-06,107.55,107.64,107.2,107.27,2078400,104.02,-0.00027967037612441903,104.32214285714285,102.6064
2017-02-13,2017,2,13,Monday,07,2017-07,107.7,108.33,107.54,108.28,2337100,105.0,0.009415587249477664,104.20857142857142,102.72840000000001
2017-02-14,2017,2,14,Tuesday,07,2017-07,108.01,109.21,107.76,108.88,2336800,105.58,0.005541112442793761,104.11785714285715,102.9012
2017-02-15,2017,2,15,Wednesday,07,2017-07,109.0,110.06,108.77,109.66,2920000,106.33,0.007163888325837808,104.13714285714286,103.0712
2017-02-16,2017,2,16,Thursday,07,2017-07,109.75,110.2,108.89,109.3,2146400,105.99,-0.003282886207651936,104.10000000000001,103.18699999999998
2017-02-17,2017,2,17,Friday,07,2017-07,109.24,110.0,108.98,109.42,2850900,106.1,0.0010980676485687901,104.10785714285714,103.335
2017-02-21,2017,2,21,Tuesday,08,2017-08,109.45,110.24,109.34,110.16,3117200,106.82,0.006762743466746546,104.37285714285713,103.43440000000001
2017-02-22,2017,2,22,Wednesday,08,2017-08,109.8,110.41,109.16,109.44,3049300,106.12,-0.006535971520277295,104.67999999999999,103.5282
2017-02-23,2017,2,23,Thursday,08,2017-08,109.83,110.75,109.6,110.74,4162200,107.38,0.011878598672601992,105.06785714285714,103.65520000000001
2017-02-24,2017,2,24,Friday,08,2017-08,110.54,111.0,110.2,111.0,2471700,107.63,0.0023479018442602584,105.37357142857142,103.809
2017-02-27,2017,2,27,Monday,09,2017-09,110.4,110.99,109.76,110.57,2361200,107.22,-0.0038737600778012693,105.64928571428571,103.95380000000002
2017-02-28,2017,2,28,Tuesday,09,2017-09,110.5,110.87,109.99,110.46,3367200,107.11,-0.0009947990086166536,105.91642857142857,104.09719999999999
2017-03-01,2017,3,1,Wednesday,09,2017-09,111.42,112.92,110.78,112.31,3218700,108.9,0.01674814144201453,106.30357142857143,104.2556
2017-03-02,2017,3,2,Thursday,09,2017-09,112.2,112.29,111.3,111.33,2690800,107.95,-0.008725859220936383,106.58214285714287,104.4128
2017-03-03,2017,3,3,Friday,09,2017-09,111.29,111.84,110.96,111.74,2938200,108.35,0.003682555737640536,106.89142857142858,104.57599999999998
2017-03-06,2017,3,6,Monday,10,2017-10,111.14,111.79,111.01,111.36,2175800,107.98,-0.00340069784156094,107.10428571428572,104.7124
2017-03-07,2017,3,7,Tuesday,10,2017-10,111.37,111.7,110.74,110.96,2474200,107.59,-0.003591833677830114,107.24785714285714,104.84820000000002
2017-03-08,2017,3,8,Wednesday,10,2017-10,111.29,111.45,110.79,110.98,2355400,107.61,0.0001803206175743366,107.33928571428571,104.9816
2017-03-09,2017,3,9,Thursday,10,2017-10,111.08,111.37,110.65,110.79,3195400,107.43,-0.001711992618892877,107.44214285714285,105.1038
2017-03-10,2017,3,10,Friday,10,2017-10,111.45,111.55,110.61,111.21,2735400,107.84,0.0037908386538989536,107.56642857142857,105.2324
2017-03-13,2017,3,13,Monday,11,2017-11,111.29,111.8,111.13,111.53,3123000,108.15,0.0028772999155537438,107.66142857142859,105.3888
2017-03-14,2017,3,14,Tuesday,11,2017-11,111.33,111.47,110.13,110.49,2891400,107.14,-0.00932466019113376,107.73428571428572,105.5234
2017-03-15,2017,3,15,Wednesday,11,2017-11,111.06,112.42,110.49,112.02,3305500,108.62,0.013847330787187362,107.82285714285716,105.69760000000001
2017-03-16,2017,3,16,Thursday,11,2017-11,112.11,112.97,111.58,112.67,2746400,109.25,0.005802542321691195,107.93857142857144,105.84300000000002
2017-03-17,2017,3,17,Friday,11,2017-11,112.85,113.5,112.76,112.83,4119200,109.41,0.0014199727611599045,108.095,105.97220000000002
2017-03-20,2017,3,20,Monday,12,2017-12,112.82,112.99,111.85,112.41,2435400,109.0,-0.003722369789754487,108.23,106.0772
2017-03-21,2017,3,21,Tuesday,12,2017-12,112.41,112.77,110.43,110.71,3734000,107.35,-0.015123175021227397,108.11928571428572,106.13439999999999
2017-03-22,2017,3,22,Wednesday,12,2017-12,110.99,111.91,110.79,111.45,2576200,108.07,0.006684015494976325,108.12785714285714,106.21
2017-03-23,2017,3,23,Thursday,12,2017-12,111.31,112.45,111.27,111.6,3107000,108.22,0.0013461412065980394,108.11857142857143,106.29299999999999
2017-03-24,2017,3,24,Friday,12,2017-12,111.97,112.47,111.67,111.98,3221900,108.58,0.0034048925969478727,108.16142857142857,106.37380000000002
2017-03-27,2017,3,27,Monday,13,2017-13,110.7,112.3,110.33,111.94,2724200,108.55,-0.0003571454669014651,108.23,106.4366
2017-03-28,2017,3,28,Tuesday,13,2017-13,111.81,112.75,111.47,112.47,2986100,109.06,0.004734588566291942,108.33357142857142,106.5098
2017-03-29,2017,3,29,Wednesday,13,2017-13,112.03,112.33,111.52,112.06,1783800,108.66,-0.0036452295566995474,108.42142857142856,106.5808
2017-03-30,2017,3,30,Thursday,13,2017-13,112.0,112.7,111.57,112.67,2029400,109.25,0.005443369146887811,108.52214285714285,106.6586
2017-03-31,2017,3,31,Friday,13,2017-13,112.62,113.18,112.44,112.47,2507700,109.06,-0.0017751405325407976,108.58714285714284,106.735
2017-04-03,2017,4,3,Monday,14,2017-14,112.7,112.97,111.36,112.24,3170100,108.84,-0.002044901935860599,108.70857142857143,106.7792
2017-04-04,2017,4,4,Tuesday,14,2017-14,112.23,112.85,111.9,112.09,2169700,108.69,-0.0013365259662193596,108.71357142857141,106.8268
2017-04-05,2017,4,5,Wednesday,14,2017-14,112.25,113.18,111.9,112.07,2486600,108.88,0.001787765448317824,108.68714285714285,106.8726
2017-04-06,2017,4,6,Thursday,14,2017-14,112.07,112.61,111.71,112.43,2238500,109.23,0.0032122911388901,108.67428571428572,106.92020000000001
2017-04-07,2017,4,7,Friday,14,2017-14,112.18,112.75,111.84,112.24,1995100,109.05,-0.0016898095280001302,108.67785714285715,106.98
2017-04-10,2017,4,10,Monday,15,2017-15,112.29,113.07,112.29,112.32,1862800,109.13,0.0007127067633192485,108.80499999999999,107.0324
2017-04-11,2017,4,11,Tuesday,15,2017-15,111.9,112.57,111.47,112.11,2045800,108.92,-0.0018697413088734072,108.86571428571428,107.09100000000001
2017-04-12,2017,4,12,Wednesday,15,2017-15,111.65,112.3,111.35,111.47,2651200,108.3,-0.0057084765051983455,108.87142857142855,107.19480000000001
2017-04-13,2017,4,13,Thursday,15,2017-15,111.23,112.19,111.01,111.22,2690300,108.06,-0.0022429191551593952,108.83428571428571,107.3196
2017-04-17,2017,4,17,Monday,16,2017-16,111.77,112.74,111.53,112.67,1731200,109.47,0.013037172094667815,108.9,107.47
2017-04-18,2017,4,18,Tuesday,16,2017-16,112.49,113.17,112.1,112.52,2141000,109.32,-0.0013313211812001624,108.91857142857144,107.58939999999998
2017-04-19,2017,4,19,Wednesday,16,2017-16,112.49,113.16,112.11,112.29,2242400,109.1,-0.0020438897174698267,108.95,107.7042
2017-04-20,2017,4,20,Thursday,16,2017-16,112.9,114.9,112.67,114.59,3459600,111.33,0.020482505865131673,109.09857142857143,107.8634
2017-04-21,2017,4,21,Friday,16,2017-16,114.8,115.61,114.01,114.27,4067400,111.02,-0.0027924314547471685,109.23857142857143,108.0142
2017-04-24,2017,4,24,Monday,17,2017-17,115.8,115.99,115.0,115.7,3207800,112.41,0.012514164807231554,109.49357142857141,108.18140000000001
2017-04-25,2017,4,25,Tuesday,17,2017-17,116.35,116.48,115.89,116.13,2873700,112.83,0.0037166379971786956,109.78928571428573,108.3576
2017-04-26,2017,4,26,Wednesday,17,2017-17,116.05,116.56,115.95,116.17,2202700,112.87,0.0003443827940865507,110.07428571428571,108.515
2017-04-27,2017,4,27,Thursday,17,2017-17,116.51,117.31,116.12,117.1,3350800,113.77,0.008005478485715978,110.39857142857143,108.6788
2017-04-28,2017,4,28,Friday,17,2017-17,116.79,117.37,116.07,116.32,3536000,113.01,-0.0066610779919209495,110.68142857142857,108.8124
2017-05-01,2017,5,1,Monday,18,2017-18,116.54,117.29,116.22,116.37,3556600,113.06,0.00042996106992454486,110.96214285714284,108.95380000000002
2017-05-02,2017,5,2,Tuesday,18,2017-18,117.83,119.71,117.65,118.12,6802600,114.76,0.015038188615442927,111.37928571428571,109.127
2017-05-03,2017,5,3,Wednesday,18,2017-18,118.17,118.53,116.55,117.33,3640900,114.0,-0.006688053617710299,111.78642857142857,109.2706
2017-05-04,2017,5,4,Thursday,18,2017-18,117.55,118.08,116.9,117.92,2560400,114.57,0.005028313249907601,112.25142857142858,109.43960000000001
2017-05-05,2017,5,5,Friday,18,2017-18,118.27,118.38,117.2,117.5,2335900,114.16,-0.003561429718150211,112.58642857142856,109.57520000000001
2017-05-08,2017,5,8,Monday,19,2017-19,117.71,117.71,116.39,116.61,2562400,113.3,-0.007574562222181669,112.87071428571429,109.68860000000001
2017-05-09,2017,5,9,Tuesday,19,2017-19,116.63,116.91,116.04,116.41,2350700,113.1,-0.0017151629495711918,113.15642857142858,109.80619999999999
2017-05-10,2017,5,10,Wednesday,19,2017-19,116.11,116.77,116.01,116.65,1812500,113.33,0.0020618666578164913,113.29928571428572,109.9306
2017-05-11,2017,5,11,Thursday,19,2017-19,116.58,116.88,115.78,116.53,2239000,113.22,-0.00102887937304863,113.45642857142856,110.01700000000001
2017-05-12,2017,5,12,Friday,19,2017-19,116.33,117.22,116.15,117.13,3195200,113.8,0.00514888663951929,113.55571428571429,110.134
2017-05-15,2017,5,15,Monday,20,2017-20,117.36,118.56,117.09,118.21,2998200,114.85,0.009220560761071805,113.7,110.264
2017-05-16,2017,5,16,Tuesday,20,2017-20,118.26,118.57,117.7,118.49,2375700,115.12,0.0023685276188056825,113.86071428571428,110.4068
2017-05-17,2017,5,17,Wednesday,20,2017-20,117.29,117.91,116.65,116.8,4195000,113.48,-0.014262745330121396,113.84,110.52459999999999
2017-05-18,2017,5,18,Thursday,20,2017-20,115.93,116.65,115.55,116.24,5088400,112.94,-0.004794644326619912,113.83500000000001,110.63119999999999
2017-05-19,2017,5,19,Friday,20,2017-20,116.92,117.89,116.51,117.58,4360500,114.24,0.011527969746223388,113.91928571428572,110.7674
2017-05-22,2017,5,22,Monday,21,2017-21,117.8,119.1,117.58,119.0,2578200,115.62,0.012076995605414531,113.98071428571428,110.92300000000002
2017-05-23,2017,5,23,Tuesday,21,2017-21,119.04,119.93,118.97,119.6,2857100,116.2,0.005042014588637178,114.13785714285714,111.084
2017-05-24,2017,5,24,Wednesday,21,2017-21,119.6,120.72,119.53,120.7,2509000,117.27,0.009197364160258736,114.33071428571428,111.28659999999999
2017-05-25,2017,5,25,Thursday,21,2017-21,121.02,122.48,120.95,121.92,4689200,118.45,0.010107639510108513,114.63714285714286,111.4832
2017-05-26,2017,5,26,Friday,21,2017-21,121.91,122.08,121.32,121.63,2141600,118.17,-0.002378638000292699,114.985,111.66159999999999
2017-05-30,2017,5,30,Tuesday,22,2017-22,121.29,121.79,121.03,121.65,3405500,118.19,0.00016437279672820715,115.34857142857142,111.8372
2017-05-31,2017,5,31,Wednesday,22,2017-22,121.9,122.98,121.15,122.88,4708500,119.39,0.010111009573045004,115.78142857142858,112.045
2017-06-01,2017,6,1,Thursday,22,2017-22,122.8,123.4,122.11,123.4,3279000,119.89,0.004231816182189929,116.25785714285715,112.2958
2017-06-02,2017,6,2,Friday,22,2017-22,123.39,125.3,123.35,125.2,3731900,121.64,0.014586576737470214,116.81785714285715,112.5672
2017-06-05,2017,6,5,Monday,23,2017-23,125.54,126.19,125.25,125.9,4617400,122.32,0.005591136420554976,117.35142857142856,112.8492
2017-06-06,2017,6,6,Tuesday,23,2017-23,125.54,125.94,124.98,125.24,2712100,121.68,-0.005242266380032001,117.82000000000001,113.1112
2017-06-07,2017,6,7,Wednesday,23,2017-23,125.48,125.88,124.77,125.19,3219700,121.63,-0.0003990870343300035,118.40214285714286,113.37280000000001
2017-06-08,2017,6,8,Thursday,23,2017-23,125.0,125.4,124.06,124.76,3332400,121.21,-0.0034348987240864215,118.99285714285713,113.6158
2017-06-09,2017,6,9,Friday,23,2017-23,124.92,124.94,121.71,123.04,3556700,119.54,-0.01378644814730523,119.37142857142858,113.8334
2017-06-12,2017,6,12,Monday,24,2017-24,121.98,122.09,120.2,120.76,6574200,117.33,-0.018530526385656998,119.49357142857143,113.995
2017-06-13,2017,6,13,Tuesday,24,2017-24,121.24,122.71,121.09,122.32,3938200,118.84,0.012918387425471689,119.68214285714285,114.19059999999999
2017-06-14,2017,6,14,Wednesday,24,2017-24,122.85,123.16,121.76,122.5,2940000,119.02,0.0014712024494489828,119.80714285714285,114.3942
2017-06-15,2017,6,15,Thursday,24,2017-24,121.07,121.63,119.89,121.42,3492600,117.97,-0.008816170235188214,119.77285714285713,114.57979999999999
2017-06-16,2017,6,16,Friday,24,2017-24,121.49,122.2,120.72,121.96,3804900,118.49,0.004447357884483916,119.79571428571428,114.77199999999999
2017-06-19,2017,6,19,Monday,25,2017-25,122.63,123.12,122.26,123.09,2547100,119.59,0.009265153008723104,119.89571428571428,114.9792
2017-06-20,2017,6,20,Tuesday,25,2017-25,122.89,123.77,122.67,122.93,3015300,119.44,-0.0012997042125076907,119.89928571428571,115.18700000000001
2017-06-21,2017,6,21,Wednesday,25,2017-25,123.54,123.54,122.44,123.1,2384100,119.6,0.001382904542856389,119.87857142857142,115.3964
2017-06-22,2017,6,22,Thursday,25,2017-25,122.87,123.52,122.29,123.3,2160600,119.8,0.0016246734498224225,119.74714285714286,115.61399999999999
2017-06-23,2017,6,23,Friday,25,2017-25,123.68,125.0,123.12,124.01,3381500,120.49,0.0057582386788817,119.61642857142859,115.85779999999998
2017-06-26,2017,6,26,Monday,26,2017-26,124.17,124.58,123.19,123.52,2376700,120.01,-0.003951238153615089,119.49714285714286,116.0968
2017-06-27,2017,6,27,Tuesday,26,2017-26,123.49,123.51,122.74,122.74,2516400,119.25,-0.006314802681726572,119.32714285714285,116.2924
